yarn_tensile_strength,yarn_elongation_at_break,yarn_hairiness_index,twist_per_meter,yarn_linear_density_dtex,loom_rpm,loom_tension_variation,ambient_relative_humidity,ambient_temperature_c,weft_insertion_rate,defect_class,defect_name
16.95,8.16,4.28,452.2,2188.3,638.4,44.62,53.1,24.7,485.9,0,YARN_BREAKAGE
14.89,10.37,4.37,442.1,2228.9,581.1,52.16,64.1,25.4,544.9,0,YARN_BREAKAGE
16.28,9.7,5.15,451.9,2339.8,683.3,37.06,51.8,24.7,501.8,0,YARN_BREAKAGE
23.51,18.67,4.24,333.6,1911.8,616.3,16.74,59.6,20.8,520.2,3,BORDER_SEWING_DEFECT
11.47,9.54,5.48,392.4,2315.8,574.4,41.08,59.4,21.8,561.9,0,YARN_BREAKAGE
24.7,13.83,4.17,443.0,2419.0,661.7,28.42,62.7,27.0,597.5,2,JACQUARD_PATTERN_SHIFT
28.14,18.46,8.84,461.3,2274.7,628.3,21.69,39.5,32.1,531.5,1,OIL_STAIN
24.87,15.59,8.88,453.9,2330.8,601.2,22.39,43.0,30.7,520.5,1,OIL_STAIN
20.83,20.22,5.77,451.5,2366.3,652.5,24.2,46.8,28.3,526.1,1,OIL_STAIN
15.69,9.54,5.11,446.3,2254.0,575.2,43.64,61.5,20.8,516.5,0,YARN_BREAKAGE
14.89,10.17,4.3,436.8,2211.5,623.6,37.2,55.0,25.2,543.6,0,YARN_BREAKAGE
21.6,19.97,3.97,300.7,1953.2,598.1,9.83,62.6,24.2,512.7,3,BORDER_SEWING_DEFECT
21.35,17.42,5.3,330.4,1921.2,570.3,19.25,65.5,22.9,512.7,3,BORDER_SEWING_DEFECT
31.21,19.15,3.64,444.3,2500.8,719.1,20.17,66.6,23.5,595.4,2,JACQUARD_PATTERN_SHIFT
28.35,17.32,8.72,470.3,2184.2,609.3,15.47,47.0,33.9,545.7,1,OIL_STAIN
14.68,12.74,5.04,414.8,2201.1,586.7,43.57,61.4,22.7,515.6,0,YARN_BREAKAGE
27.32,20.55,5.65,426.8,2004.2,690.6,16.38,40.3,30.3,549.4,1,OIL_STAIN
28.97,17.61,4.24,469.2,2548.3,709.6,24.12,58.2,22.5,612.8,2,JACQUARD_PATTERN_SHIFT
25.53,18.11,2.83,313.0,1929.4,555.3,22.1,51.2,26.2,505.5,3,BORDER_SEWING_DEFECT
27.67,14.53,5.81,402.1,2320.3,652.7,13.39,35.0,32.3,546.2,1,OIL_STAIN
15.22,7.14,5.37,402.9,2188.9,626.5,46.58,61.9,23.7,549.7,0,YARN_BREAKAGE
22.24,17.43,2.59,295.6,2075.6,573.2,25.89,61.7,25.2,510.3,3,BORDER_SEWING_DEFECT
15.16,7.35,4.15,424.8,2277.7,655.2,42.45,58.6,26.2,549.8,0,YARN_BREAKAGE
23.85,15.57,2.57,327.3,2025.6,566.3,10.14,64.3,24.8,509.0,3,BORDER_SEWING_DEFECT
15.4,9.56,4.01,440.5,2313.6,582.7,41.9,63.6,25.3,534.3,0,YARN_BREAKAGE
26.04,18.31,3.85,464.3,2514.4,676.4,20.78,60.3,26.0,612.4,2,JACQUARD_PATTERN_SHIFT
26.02,16.23,6.35,467.7,2264.2,578.5,15.85,50.4,32.5,504.2,1,OIL_STAIN
23.48,15.41,8.67,443.7,2255.6,621.0,21.52,46.0,30.3,490.6,1,OIL_STAIN
27.99,26.96,3.1,468.8,2433.2,716.7,25.5,61.0,27.5,626.0,2,JACQUARD_PATTERN_SHIFT
30.18,19.66,5.99,456.1,2227.2,609.8,21.07,38.7,32.6,560.3,1,OIL_STAIN
28.0,16.44,4.9,415.9,2531.2,766.2,24.52,55.7,26.8,621.7,2,JACQUARD_PATTERN_SHIFT
18.07,9.83,5.15,401.6,2085.0,582.8,38.7,66.8,25.7,529.9,0,YARN_BREAKAGE
21.32,16.11,8.39,505.8,2192.8,638.9,17.33,43.1,31.3,524.9,1,OIL_STAIN
22.78,12.87,4.43,436.6,2388.8,724.6,26.71,62.1,27.2,609.4,2,JACQUARD_PATTERN_SHIFT
31.93,16.9,3.66,453.4,2517.7,712.3,21.19,61.8,27.4,646.5,2,JACQUARD_PATTERN_SHIFT
22.8,15.97,4.52,327.1,1939.6,601.5,18.3,60.0,23.6,497.9,3,BORDER_SEWING_DEFECT
28.98,19.12,4.99,472.6,2470.1,703.1,25.93,57.6,23.5,636.0,2,JACQUARD_PATTERN_SHIFT
24.62,20.56,4.35,499.9,2445.6,737.6,27.63,66.1,21.8,574.6,2,JACQUARD_PATTERN_SHIFT
24.62,16.97,8.5,433.0,2236.0,612.2,24.62,52.4,32.7,508.9,1,OIL_STAIN
26.9,18.06,4.0,447.9,2388.5,744.0,21.48,65.2,23.9,647.1,2,JACQUARD_PATTERN_SHIFT
28.78,17.2,7.97,398.3,2276.3,639.7,20.78,44.4,29.8,517.1,1,OIL_STAIN
22.37,17.37,5.23,336.1,2038.4,586.7,18.27,57.7,23.7,462.7,3,BORDER_SEWING_DEFECT
15.61,7.14,3.86,415.9,2144.4,708.5,34.2,60.3,21.2,522.2,0,YARN_BREAKAGE
28.99,18.71,8.75,460.3,2320.6,679.9,21.71,39.1,30.2,512.9,1,OIL_STAIN
27.63,17.49,7.85,461.5,2219.2,669.7,20.51,45.5,33.5,518.8,1,OIL_STAIN
13.41,9.81,4.42,429.7,2221.0,550.9,44.08,55.9,23.1,542.6,0,YARN_BREAKAGE
25.99,17.06,8.39,447.9,2301.1,611.0,24.41,44.2,31.2,537.4,1,OIL_STAIN
16.27,9.18,3.34,469.1,2373.6,636.4,42.34,52.5,23.0,596.1,0,YARN_BREAKAGE
25.34,12.66,3.91,316.0,1884.2,641.9,18.54,66.2,20.0,462.6,3,BORDER_SEWING_DEFECT
29.62,18.16,4.81,484.4,2457.3,714.4,24.1,61.3,24.5,609.0,2,JACQUARD_PATTERN_SHIFT
21.62,18.77,8.53,445.0,2345.9,574.5,19.55,46.5,30.4,498.5,1,OIL_STAIN
27.31,20.26,3.45,447.7,2530.7,730.7,25.41,54.9,23.7,613.5,2,JACQUARD_PATTERN_SHIFT
24.67,20.76,4.37,458.8,2419.7,674.9,24.31,62.2,25.5,610.4,2,JACQUARD_PATTERN_SHIFT
15.62,11.0,3.98,383.1,2178.4,557.5,31.5,57.1,29.1,518.4,0,YARN_BREAKAGE
20.22,16.03,4.54,296.4,1945.3,522.5,14.9,65.1,24.3,526.0,3,BORDER_SEWING_DEFECT
30.79,16.23,7.87,472.9,2270.2,617.5,27.17,46.7,31.0,566.3,1,OIL_STAIN
14.57,10.02,4.84,417.7,2209.0,612.5,43.92,60.3,22.1,482.8,0,YARN_BREAKAGE
25.03,17.82,4.1,475.9,2479.0,683.8,20.41,56.9,27.8,616.3,2,JACQUARD_PATTERN_SHIFT
20.03,13.5,3.77,350.8,1937.0,660.6,14.87,58.5,21.7,541.1,3,BORDER_SEWING_DEFECT
11.99,9.7,4.7,435.4,2217.2,591.4,40.37,50.4,22.2,514.6,0,YARN_BREAKAGE
22.65,17.97,3.39,319.7,1994.6,540.8,24.28,63.9,22.1,454.5,3,BORDER_SEWING_DEFECT
27.86,17.47,6.59,435.2,2294.8,576.5,24.48,38.8,30.0,527.6,1,OIL_STAIN
23.64,17.64,6.34,422.8,2294.0,582.9,21.56,45.4,33.6,548.6,1,OIL_STAIN
14.95,11.75,4.25,401.7,2053.1,596.5,53.67,43.5,26.6,546.0,0,YARN_BREAKAGE
26.22,15.64,4.63,312.6,1848.7,594.3,23.59,53.4,23.6,508.1,3,BORDER_SEWING_DEFECT
27.79,14.86,3.51,286.1,2020.3,655.7,17.53,65.5,21.3,569.3,3,BORDER_SEWING_DEFECT
26.66,17.52,7.35,469.0,2373.2,613.1,23.03,35.4,31.7,552.9,1,OIL_STAIN
24.46,21.23,2.86,328.3,1891.6,559.3,20.7,59.6,24.7,537.0,3,BORDER_SEWING_DEFECT
14.89,8.04,3.84,473.1,2237.0,576.3,41.15,63.4,21.6,529.3,0,YARN_BREAKAGE
24.94,17.53,6.58,436.8,2084.0,561.1,22.22,35.0,31.1,607.3,1,OIL_STAIN
32.16,15.85,8.78,422.6,2228.0,648.2,27.39,47.4,33.8,606.2,1,OIL_STAIN
25.15,18.22,3.32,329.0,1929.8,555.9,17.46,55.2,23.3,519.3,3,BORDER_SEWING_DEFECT
28.05,18.97,4.07,480.9,2303.2,729.7,21.92,60.5,23.2,602.3,2,JACQUARD_PATTERN_SHIFT
17.01,7.84,4.48,418.6,2216.1,662.8,48.5,49.3,22.5,550.9,0,YARN_BREAKAGE
26.43,15.91,7.62,451.4,2243.5,675.8,19.27,42.8,34.2,557.0,1,OIL_STAIN
27.4,15.51,4.18,308.5,1952.5,582.3,22.77,62.1,20.4,503.0,3,BORDER_SEWING_DEFECT
21.99,17.9,3.8,312.3,1991.8,608.6,11.6,65.8,24.0,520.7,3,BORDER_SEWING_DEFECT
24.11,21.22,4.15,429.2,2534.1,743.6,19.41,62.2,23.1,638.0,2,JACQUARD_PATTERN_SHIFT
24.33,13.33,4.52,299.9,2046.9,606.7,23.4,64.9,24.2,503.7,3,BORDER_SEWING_DEFECT
28.04,22.2,4.34,455.4,2430.5,696.4,26.24,58.4,27.1,627.6,2,JACQUARD_PATTERN_SHIFT
31.75,15.8,6.48,452.6,2127.2,626.2,25.89,39.4,31.8,517.3,1,OIL_STAIN
24.71,17.38,7.53,444.8,2327.8,606.7,21.08,43.7,29.9,557.8,1,OIL_STAIN
26.21,18.85,3.41,283.3,1986.5,508.0,13.61,67.0,22.0,562.3,3,BORDER_SEWING_DEFECT
25.59,16.63,4.01,448.2,2477.4,646.9,22.95,58.7,24.8,637.8,2,JACQUARD_PATTERN_SHIFT
23.79,15.42,8.2,400.9,2094.5,597.5,28.07,39.6,29.7,534.2,1,OIL_STAIN
33.45,19.26,4.48,460.3,2507.7,701.4,26.24,66.0,21.9,591.4,2,JACQUARD_PATTERN_SHIFT
21.83,18.5,4.01,310.8,1924.5,579.2,22.66,65.2,24.4,528.4,3,BORDER_SEWING_DEFECT
24.09,17.83,3.95,489.9,2471.6,695.2,20.86,61.3,26.1,633.1,2,JACQUARD_PATTERN_SHIFT
14.92,8.63,4.12,460.6,2301.0,589.7,43.44,64.8,19.6,588.3,0,YARN_BREAKAGE
22.54,17.35,7.2,414.6,2123.0,548.9,19.69,43.3,32.9,496.6,1,OIL_STAIN
28.47,20.05,3.75,429.6,2460.8,722.5,23.31,66.1,26.5,592.6,2,JACQUARD_PATTERN_SHIFT
21.41,15.83,3.07,339.1,1974.7,556.9,22.72,53.1,24.5,496.6,3,BORDER_SEWING_DEFECT
12.2,8.4,3.97,442.5,2191.4,558.3,45.09,57.7,23.9,511.3,0,YARN_BREAKAGE
19.76,17.6,4.89,470.4,2553.7,768.9,27.12,59.0,24.4,620.6,2,JACQUARD_PATTERN_SHIFT
19.89,11.4,3.05,292.9,1871.8,597.7,19.22,64.4,23.1,492.8,3,BORDER_SEWING_DEFECT
26.3,19.93,3.84,479.9,2495.6,703.8,20.52,60.7,25.7,657.2,2,JACQUARD_PATTERN_SHIFT
15.96,8.84,2.45,443.4,2315.6,586.5,35.67,54.7,20.6,486.4,0,YARN_BREAKAGE
12.86,8.47,3.24,402.7,2274.6,628.4,40.01,63.1,23.3,560.0,0,YARN_BREAKAGE
25.16,21.12,7.12,424.4,2266.9,663.2,19.08,49.6,30.7,512.3,1,OIL_STAIN
24.65,18.11,7.08,445.4,2239.7,644.9,26.09,39.5,32.3,520.6,1,OIL_STAIN
25.83,19.87,6.6,433.2,2259.4,637.9,20.74,43.0,35.1,524.0,1,OIL_STAIN
20.51,15.93,3.11,346.4,2108.4,590.1,15.47,57.5,25.2,491.0,3,BORDER_SEWING_DEFECT
14.62,8.35,3.79,401.2,2216.2,686.9,54.45,59.0,25.9,525.5,0,YARN_BREAKAGE
25.47,18.77,6.64,446.0,2258.1,585.0,23.54,50.6,31.6,491.6,1,OIL_STAIN
12.57,8.76,4.85,402.2,2258.0,614.0,42.96,48.2,20.7,562.6,0,YARN_BREAKAGE
15.49,10.59,4.06,428.9,2137.9,606.0,44.74,54.2,23.2,481.2,0,YARN_BREAKAGE
25.07,19.58,3.71,325.2,2029.8,632.3,19.51,56.8,25.0,499.5,3,BORDER_SEWING_DEFECT
25.08,17.2,3.73,315.6,2018.1,608.4,22.69,58.6,21.7,595.9,3,BORDER_SEWING_DEFECT
26.26,19.02,7.94,412.3,2205.2,614.2,21.56,44.4,34.6,544.8,1,OIL_STAIN
20.8,14.13,3.81,315.2,1972.7,607.9,23.53,61.2,23.3,484.9,3,BORDER_SEWING_DEFECT
16.26,11.57,4.52,482.2,2311.0,623.8,44.96,64.6,22.3,490.4,0,YARN_BREAKAGE
27.92,16.65,8.11,415.3,2233.5,626.3,25.04,43.7,34.6,536.2,1,OIL_STAIN
23.37,15.02,3.85,310.3,1996.4,624.7,20.06,63.0,25.6,462.4,3,BORDER_SEWING_DEFECT
16.22,9.89,3.29,439.7,2137.9,616.8,39.17,61.2,25.8,534.7,0,YARN_BREAKAGE
24.94,16.4,8.58,435.4,2225.7,693.4,26.74,46.2,33.5,515.9,1,OIL_STAIN
24.66,15.07,4.58,307.6,2075.5,657.5,17.14,67.2,23.7,543.5,3,BORDER_SEWING_DEFECT
26.65,20.73,3.77,457.4,2483.5,675.0,22.09,59.0,23.2,658.4,2,JACQUARD_PATTERN_SHIFT
13.57,8.53,5.76,447.1,2315.4,617.0,45.18,56.8,22.1,593.7,0,YARN_BREAKAGE
24.85,17.14,3.89,462.5,2460.7,716.0,25.37,59.4,24.2,641.6,2,JACQUARD_PATTERN_SHIFT
19.63,9.69,4.91,456.8,2136.0,596.1,46.03,65.6,25.9,493.0,0,YARN_BREAKAGE
28.63,17.44,3.19,473.1,2454.0,696.7,19.21,59.6,24.8,667.9,2,JACQUARD_PATTERN_SHIFT
30.49,22.09,8.24,445.8,2040.6,614.3,22.81,46.0,33.7,576.1,1,OIL_STAIN
24.66,19.63,6.77,427.7,2236.3,607.8,25.29,43.5,31.0,548.3,1,OIL_STAIN
12.88,11.55,4.46,463.2,2186.9,630.0,43.74,61.1,24.2,480.6,0,YARN_BREAKAGE
31.66,18.49,5.15,497.8,2370.8,697.2,21.19,56.9,25.1,579.9,2,JACQUARD_PATTERN_SHIFT
26.45,18.14,2.72,304.4,1971.9,540.8,20.51,60.4,19.1,521.4,3,BORDER_SEWING_DEFECT
13.38,9.45,4.84,452.3,2205.1,576.0,41.25,54.1,23.3,536.6,0,YARN_BREAKAGE
24.21,20.5,5.87,485.0,2309.7,600.0,25.76,44.4,30.3,557.2,1,OIL_STAIN
22.0,11.59,6.67,420.4,2409.3,640.3,21.98,46.7,29.6,554.8,1,OIL_STAIN
27.82,16.96,7.19,473.4,2210.3,607.0,17.41,38.9,34.2,575.5,1,OIL_STAIN
25.75,14.3,6.05,443.5,2195.8,683.8,27.46,35.0,30.7,553.5,1,OIL_STAIN
21.67,17.3,5.21,307.7,1951.5,579.6,20.62,67.8,24.6,544.0,3,BORDER_SEWING_DEFECT
21.21,18.97,3.88,313.9,1994.3,647.9,19.28,66.5,20.6,459.9,3,BORDER_SEWING_DEFECT
25.96,16.25,8.3,425.9,2265.1,594.9,21.84,43.2,30.4,569.5,1,OIL_STAIN
14.58,12.03,3.0,412.3,2333.5,617.2,40.94,66.4,23.0,548.0,0,YARN_BREAKAGE
25.15,16.97,3.96,478.8,2497.3,711.0,17.92,60.6,24.0,636.3,2,JACQUARD_PATTERN_SHIFT
27.0,15.95,4.43,482.2,2512.0,697.6,19.87,61.8,18.9,610.4,2,JACQUARD_PATTERN_SHIFT
15.83,8.64,3.55,460.4,2282.6,624.1,43.6,51.1,23.4,564.3,0,YARN_BREAKAGE
29.02,19.7,4.19,432.2,2570.0,732.7,20.06,58.0,25.0,605.6,2,JACQUARD_PATTERN_SHIFT
22.91,16.84,6.37,472.9,2308.2,623.8,19.58,43.3,34.7,487.7,1,OIL_STAIN
30.38,17.68,3.46,304.5,1965.7,588.2,18.74,67.6,23.3,474.9,3,BORDER_SEWING_DEFECT
28.71,16.53,3.36,288.8,2011.3,530.5,21.15,49.9,21.5,557.9,3,BORDER_SEWING_DEFECT
30.14,18.01,4.17,465.2,2469.6,701.9,18.77,54.8,26.5,634.1,2,JACQUARD_PATTERN_SHIFT
22.5,18.07,4.09,307.3,1974.7,583.3,19.53,62.0,25.3,540.8,3,BORDER_SEWING_DEFECT
26.09,13.69,7.03,449.9,2198.3,649.2,24.83,40.5,29.5,525.8,1,OIL_STAIN
25.32,17.38,4.27,329.0,2038.6,616.1,21.24,61.9,22.4,475.7,3,BORDER_SEWING_DEFECT
26.07,23.26,6.77,423.0,2266.0,644.4,25.24,43.0,31.1,575.2,1,OIL_STAIN
29.16,20.36,4.62,443.7,2553.2,722.6,24.59,57.0,23.2,630.7,2,JACQUARD_PATTERN_SHIFT
13.18,8.56,3.68,417.4,2183.9,633.3,43.39,51.3,23.2,574.5,0,YARN_BREAKAGE
22.03,17.02,4.58,480.1,2474.3,715.8,25.01,67.8,25.3,677.6,2,JACQUARD_PATTERN_SHIFT
26.27,20.54,8.44,440.3,2268.0,664.4,15.72,43.5,34.3,566.2,1,OIL_STAIN
26.97,12.75,3.84,321.0,2030.0,606.6,21.55,69.5,18.8,446.7,3,BORDER_SEWING_DEFECT
27.29,17.62,3.89,448.6,2493.1,701.7,19.51,59.0,23.6,617.9,2,JACQUARD_PATTERN_SHIFT
28.03,16.97,3.6,430.9,2468.1,688.0,29.62,62.3,22.5,615.5,2,JACQUARD_PATTERN_SHIFT
30.58,16.25,8.93,427.5,2314.7,635.5,23.73,39.3,28.1,558.1,1,OIL_STAIN
27.75,19.72,4.31,480.5,2408.8,756.1,22.91,58.1,25.5,612.5,2,JACQUARD_PATTERN_SHIFT
23.76,15.3,6.07,336.2,1914.7,574.6,17.91,56.4,23.5,538.6,3,BORDER_SEWING_DEFECT
28.46,17.33,7.89,390.2,2196.5,661.0,24.78,40.4,32.3,537.1,1,OIL_STAIN
30.39,14.93,3.99,439.8,2466.7,736.1,27.33,50.5,26.5,594.8,2,JACQUARD_PATTERN_SHIFT
16.04,9.21,4.39,446.3,2127.7,650.1,40.1,61.3,25.3,495.6,0,YARN_BREAKAGE
21.29,15.11,4.54,338.7,1858.4,624.6,19.41,65.5,24.6,486.2,3,BORDER_SEWING_DEFECT
24.14,19.4,3.74,467.3,2573.4,752.1,29.38,61.3,24.7,635.9,2,JACQUARD_PATTERN_SHIFT
28.02,18.51,3.19,487.3,2548.9,759.0,20.18,62.7,24.7,641.1,2,JACQUARD_PATTERN_SHIFT
14.06,10.6,4.63,451.2,2142.8,653.2,46.67,63.6,23.6,545.3,0,YARN_BREAKAGE
34.13,18.04,7.98,430.7,2360.7,541.6,30.06,40.1,32.8,540.2,1,OIL_STAIN
25.14,19.43,5.35,441.0,2256.5,627.4,19.27,45.1,30.6,519.2,1,OIL_STAIN
29.85,18.3,3.64,442.7,2512.0,668.0,19.0,62.9,24.9,607.4,2,JACQUARD_PATTERN_SHIFT
27.95,22.12,3.61,449.6,2524.8,748.3,25.65,65.7,25.7,595.0,2,JACQUARD_PATTERN_SHIFT
26.44,15.54,5.07,334.1,1982.7,584.9,16.22,64.3,19.9,493.4,3,BORDER_SEWING_DEFECT
25.67,16.04,4.07,324.6,1977.5,572.7,16.11,57.9,21.1,505.1,3,BORDER_SEWING_DEFECT
25.58,14.88,4.34,458.7,2463.5,686.0,25.28,62.5,26.9,665.3,2,JACQUARD_PATTERN_SHIFT
14.0,9.85,5.05,444.4,2244.8,596.1,46.77,55.5,22.8,489.7,0,YARN_BREAKAGE
21.29,18.2,3.47,470.0,2505.5,708.4,25.68,59.7,23.8,611.9,2,JACQUARD_PATTERN_SHIFT
10.0,11.79,4.31,432.5,2208.6,597.7,38.94,61.2,24.3,524.4,0,YARN_BREAKAGE
30.4,15.92,6.66,460.6,2364.5,623.6,16.73,40.7,31.6,535.1,1,OIL_STAIN
15.2,9.48,4.55,419.7,2225.8,556.4,46.38,61.0,21.9,516.0,0,YARN_BREAKAGE
27.83,15.84,5.15,489.7,2357.2,706.2,23.62,56.1,27.7,617.8,2,JACQUARD_PATTERN_SHIFT
29.99,11.49,8.07,410.8,2119.2,665.1,28.25,44.2,33.6,570.9,1,OIL_STAIN
26.27,16.71,7.34,462.9,2192.0,639.4,18.12,41.5,30.8,576.0,1,OIL_STAIN
26.02,19.85,3.14,299.0,1931.8,582.1,23.25,66.3,19.9,531.2,3,BORDER_SEWING_DEFECT
13.82,11.26,4.91,430.1,2248.9,625.7,44.61,63.2,25.2,524.2,0,YARN_BREAKAGE
13.95,10.18,4.03,437.8,2302.2,654.5,43.9,59.5,23.2,528.0,0,YARN_BREAKAGE
23.93,20.15,3.64,464.3,2413.2,707.4,23.26,55.8,20.3,626.8,2,JACQUARD_PATTERN_SHIFT
26.98,19.4,8.6,371.9,2318.7,603.1,15.61,41.3,31.5,574.1,1,OIL_STAIN
13.07,6.96,2.48,438.7,2240.2,609.7,40.21,58.9,21.9,560.6,0,YARN_BREAKAGE
18.05,8.53,4.78,366.8,2260.9,610.9,39.37,49.2,21.4,546.0,0,YARN_BREAKAGE
29.13,19.25,4.23,466.0,2534.9,776.8,27.4,54.5,27.2,628.8,2,JACQUARD_PATTERN_SHIFT
25.15,16.16,3.47,309.0,1953.1,630.0,30.36,63.3,22.6,493.6,3,BORDER_SEWING_DEFECT
22.28,13.37,3.7,313.4,1890.2,617.6,19.79,68.9,24.2,513.4,3,BORDER_SEWING_DEFECT
24.49,18.35,8.69,464.9,2274.6,676.6,18.44,43.3,31.1,535.6,1,OIL_STAIN
28.37,12.46,7.39,433.2,2308.8,605.7,19.35,46.8,30.1,545.4,1,OIL_STAIN
15.92,10.15,3.44,442.1,2328.4,598.9,45.13,54.9,23.7,537.0,0,YARN_BREAKAGE
16.76,11.94,4.85,451.3,2092.2,607.3,51.57,58.5,26.1,495.1,0,YARN_BREAKAGE
27.09,17.06,4.54,435.4,2430.6,700.6,16.15,58.2,25.2,601.3,2,JACQUARD_PATTERN_SHIFT
14.28,10.49,3.22,454.9,2262.7,562.5,39.46,51.4,24.4,577.9,0,YARN_BREAKAGE
28.28,18.34,3.36,461.1,2479.4,735.0,22.92,58.8,22.4,646.9,2,JACQUARD_PATTERN_SHIFT
27.66,20.37,3.82,445.7,2595.0,683.1,25.72,57.9,25.5,610.1,2,JACQUARD_PATTERN_SHIFT
30.92,17.33,7.11,428.0,2192.4,621.2,18.19,38.9,32.6,554.5,1,OIL_STAIN
24.34,17.62,4.52,305.8,2096.7,627.0,23.07,51.6,22.1,532.4,3,BORDER_SEWING_DEFECT
25.98,21.0,4.63,456.8,2468.1,698.0,23.51,56.1,24.2,625.8,2,JACQUARD_PATTERN_SHIFT
30.92,16.77,7.7,452.0,2188.8,629.1,23.93,42.5,34.4,511.3,1,OIL_STAIN
17.29,10.49,4.16,402.1,2303.9,614.9,41.93,55.6,24.6,509.2,0,YARN_BREAKAGE
29.49,19.7,4.3,439.3,2514.1,703.5,25.16,54.3,23.0,594.7,2,JACQUARD_PATTERN_SHIFT
30.4,17.13,4.13,316.2,1979.9,600.6,19.04,68.2,22.3,534.0,3,BORDER_SEWING_DEFECT
16.32,7.0,4.43,406.8,2222.4,560.4,43.17,54.3,23.9,509.0,0,YARN_BREAKAGE
20.42,18.31,4.28,305.3,1941.0,581.6,22.8,60.4,21.6,499.0,3,BORDER_SEWING_DEFECT
27.19,14.13,4.05,308.7,1945.2,565.5,22.42,68.8,22.5,527.6,3,BORDER_SEWING_DEFECT
26.2,14.58,4.23,347.9,2037.2,625.1,20.75,68.0,23.8,530.7,3,BORDER_SEWING_DEFECT
20.79,11.88,4.09,332.1,1848.4,675.5,19.44,66.7,23.2,489.8,3,BORDER_SEWING_DEFECT
21.55,12.99,9.32,468.0,2223.3,591.5,21.04,43.8,31.4,508.5,1,OIL_STAIN
29.79,15.78,3.83,468.4,2574.1,679.9,23.52,61.4,23.6,627.9,2,JACQUARD_PATTERN_SHIFT
26.53,20.03,3.67,429.9,2550.7,740.7,24.92,61.5,25.5,596.1,2,JACQUARD_PATTERN_SHIFT
14.96,8.67,3.06,408.3,2308.1,574.3,40.95,57.7,19.6,529.3,0,YARN_BREAKAGE
26.36,19.47,4.43,414.6,2355.6,749.8,22.01,60.0,23.4,662.5,2,JACQUARD_PATTERN_SHIFT
25.89,17.52,4.98,452.5,2281.8,616.7,23.02,41.2,34.8,535.0,1,OIL_STAIN
26.08,16.63,4.74,342.1,1917.2,616.4,19.55,65.7,22.2,536.9,3,BORDER_SEWING_DEFECT
10.58,6.54,4.25,472.6,2243.0,646.3,42.4,49.6,25.8,546.2,0,YARN_BREAKAGE
31.37,15.58,3.73,465.0,2433.4,699.5,24.21,68.7,24.7,645.2,2,JACQUARD_PATTERN_SHIFT
23.4,16.06,3.98,334.7,2026.8,596.6,14.4,55.4,22.2,489.1,3,BORDER_SEWING_DEFECT
24.28,17.31,3.99,304.4,1926.2,559.6,17.12,62.1,22.0,495.3,3,BORDER_SEWING_DEFECT
28.17,15.73,7.16,445.4,2317.1,654.4,20.87,39.3,32.4,595.7,1,OIL_STAIN
27.76,19.33,4.22,436.1,2387.1,704.4,26.27,61.2,25.5,667.5,2,JACQUARD_PATTERN_SHIFT
25.69,13.67,8.65,408.7,2306.8,626.1,20.91,42.4,33.7,548.7,1,OIL_STAIN
18.7,17.31,5.26,315.6,1896.1,559.1,19.06,58.0,23.6,502.1,3,BORDER_SEWING_DEFECT
15.26,10.14,4.94,408.7,2271.7,606.9,45.19,50.5,24.5,526.7,0,YARN_BREAKAGE
17.19,12.24,5.07,425.3,2169.4,582.8,42.39,59.6,24.4,536.9,0,YARN_BREAKAGE
33.82,20.46,8.13,426.5,2304.6,570.0,24.69,47.3,31.4,567.5,1,OIL_STAIN
14.7,7.66,4.25,454.4,2193.6,628.1,44.92,52.7,21.4,477.9,0,YARN_BREAKAGE
28.86,19.86,4.16,447.3,2534.4,717.3,24.1,58.7,25.2,613.7,2,JACQUARD_PATTERN_SHIFT
13.34,8.56,6.02,390.4,2247.1,584.2,44.03,53.1,23.1,554.0,0,YARN_BREAKAGE
26.67,19.47,3.41,446.5,2543.1,718.2,21.9,60.7,24.9,634.9,2,JACQUARD_PATTERN_SHIFT
27.01,20.83,5.05,498.5,2481.2,686.4,31.18,56.8,23.9,651.6,2,JACQUARD_PATTERN_SHIFT
17.71,7.27,4.27,440.5,2245.7,547.2,39.72,56.7,23.0,530.4,0,YARN_BREAKAGE
15.35,17.21,3.54,333.8,2152.9,616.3,17.41,56.5,19.9,489.0,3,BORDER_SEWING_DEFECT
19.79,17.99,7.5,471.3,2261.9,576.7,17.95,46.4,31.0,506.8,1,OIL_STAIN
31.05,16.36,3.8,473.9,2537.5,680.8,30.73,59.3,26.0,577.5,2,JACQUARD_PATTERN_SHIFT
26.74,17.17,4.05,442.7,2543.7,709.0,24.06,56.3,22.4,630.7,2,JACQUARD_PATTERN_SHIFT
28.64,16.31,7.67,464.0,2158.5,618.2,21.57,41.5,31.8,566.9,1,OIL_STAIN
13.54,10.68,4.32,414.9,2186.6,657.7,37.24,67.8,24.1,485.5,0,YARN_BREAKAGE
16.13,10.06,4.25,426.2,2224.1,571.8,40.68,51.2,20.8,554.0,0,YARN_BREAKAGE
22.18,14.48,3.79,342.7,1925.0,594.9,19.9,65.3,26.4,543.8,3,BORDER_SEWING_DEFECT
18.81,21.67,5.52,443.5,2269.7,641.4,26.38,39.6,27.6,485.5,1,OIL_STAIN
26.32,14.53,7.29,452.2,2212.3,695.6,19.61,54.2,29.5,538.8,1,OIL_STAIN
23.77,20.84,4.0,321.3,2005.6,601.2,24.49,66.3,20.9,513.7,3,BORDER_SEWING_DEFECT
